model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
mlp,k_center,0.578,0.576,0.576,0.578,0.083,0.083,0.083,0.083,5.503,0.069,0.588,0.364,0.403,0.369,0.654,2e-06,90,0,1084.7998807430267,0,7.739311576458939e-07,0.0013890266418457031
xgb,craig,0.653,0.65,0.657,0.667,0.071,0.073,0.073,0.079,4.316,0.03,0.753,0.671,0.794,0.767,0.796,3e-06,90,0,1084.7998807430267,0,7.739311576458939e-07,0.0016527175903320312
rf,craig,0.577,0.563,0.572,0.589,0.097,0.108,0.102,0.09,14.504,0.248,0.608,0.472,0.575,0.514,0.696,1.6e-05,90,0,1084.7998807430267,0,7.739311576458939e-07,0.0016527175903320312
svc,craig,0.6,0.561,0.576,0.622,0.102,0.136,0.124,0.089,7.2,0.007,0.471,0.187,0.143,0.192,0.455,8e-06,90,0,1084.7998807430267,0,7.739311576458939e-07,0.0016527175903320312
logreg,craig,0.575,0.535,0.552,0.6,0.074,0.109,0.098,0.065,7.104,0.006,0.495,0.22,0.191,0.222,0.576,1e-06,90,0,1084.7998807430267,0,7.739311576458939e-07,0.0016527175903320312
mlp,craig,0.483,0.462,0.476,0.5,0.104,0.11,0.103,0.093,7.693,0.063,0.525,0.317,0.347,0.32,0.52,5e-06,90,0,1084.7998807430267,0,7.739311576458939e-07,0.0016527175903320312
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.762,0.058,0.181,0.101,0.106,0.101,0.107,3e-06,90,0,1084.7998807430267,0,7.739311576458939e-07,0.003121614456176758
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.743,0.327,0.229,0.12,0.12,0.12,0.103,2.2e-05,90,0,1084.7998807430267,0,7.739311576458939e-07,0.003121614456176758
svc,lc,0.994,0.994,0.994,0.994,0.011,0.011,0.011,0.011,5.539,0.006,0.272,0.219,0.289,0.232,0.164,5e-06,90,0,1084.7998807430267,0,7.739311576458939e-07,0.003121614456176758
logreg,lc,0.989,0.989,0.989,0.989,0.022,0.022,0.022,0.022,4.585,0.006,0.275,0.233,0.315,0.251,0.228,0.0,90,0,1084.7998807430267,0,7.739311576458939e-07,0.003121614456176758
mlp,lc,0.978,0.978,0.978,0.978,0.021,0.021,0.021,0.021,8.279,0.164,0.253,0.189,0.241,0.196,0.159,3.2e-05,90,0,1084.7998807430267,0,7.739311576458939e-07,0.003121614456176758
xgb,random,0.839,0.838,0.838,0.839,0.054,0.054,0.054,0.054,8.026,0.014,0.831,0.737,0.838,0.818,0.893,2e-06,90,1,,,,
rf,random,0.833,0.832,0.832,0.833,0.039,0.04,0.04,0.039,14.663,0.255,0.811,0.75,0.854,0.84,0.884,1.9e-05,90,1,,,,
svc,random,0.789,0.788,0.788,0.789,0.042,0.041,0.041,0.042,7.717,0.012,0.789,0.713,0.826,0.806,0.861,1.5e-05,90,1,,,,
logreg,random,0.833,0.833,0.833,0.833,0.058,0.058,0.058,0.058,6.525,0.007,0.818,0.769,0.868,0.859,0.879,1e-06,90,1,,,,
mlp,random,0.811,0.81,0.81,0.811,0.037,0.037,0.037,0.037,7.717,0.102,0.79,0.732,0.843,0.829,0.861,3e-06,90,1,,,,
xgb,k-means,0.989,0.989,0.989,0.989,0.014,0.014,0.014,0.014,6.904,0.028,0.82,0.8,0.892,0.888,0.899,6e-06,90,1,269.20783710479736,0,7.619855209890976e-07,0.0015726089477539062
rf,k-means,0.961,0.961,0.961,0.961,0.014,0.014,0.014,0.014,12.729,0.227,0.823,0.713,0.816,0.791,0.886,2.2e-05,90,1,269.20783710479736,0,7.619855209890976e-07,0.0015726089477539062
svc,k-means,0.956,0.956,0.956,0.956,0.038,0.038,0.038,0.038,7.356,0.009,0.796,0.719,0.829,0.81,0.867,9e-06,90,1,269.20783710479736,0,7.619855209890976e-07,0.0015726089477539062
logreg,k-means,0.967,0.967,0.967,0.967,0.027,0.027,0.027,0.027,3.494,0.009,0.798,0.731,0.841,0.825,0.886,0.0,90,1,269.20783710479736,0,7.619855209890976e-07,0.0015726089477539062
mlp,k-means,0.933,0.933,0.933,0.933,0.028,0.028,0.028,0.028,8.48,0.183,0.771,0.656,0.77,0.736,0.859,1.3e-05,90,1,269.20783710479736,0,7.619855209890976e-07,0.0015726089477539062
xgb,ag,0.983,0.983,0.983,0.983,0.022,0.022,0.022,0.022,4.542,0.033,0.813,0.802,0.895,0.893,0.9,2e-06,90,1,269.20783710479736,0,7.619855209890976e-07,0.0013549327850341797
rf,ag,0.956,0.955,0.955,0.956,0.042,0.042,0.042,0.042,16.997,0.461,0.817,0.759,0.861,0.849,0.884,3.2e-05,90,1,269.20783710479736,0,7.619855209890976e-07,0.0013549327850341797
svc,ag,0.956,0.955,0.955,0.956,0.038,0.038,0.038,0.038,5.966,0.008,0.796,0.711,0.821,0.8,0.871,7e-06,90,1,269.20783710479736,0,7.619855209890976e-07,0.0013549327850341797
logreg,ag,0.956,0.955,0.955,0.956,0.052,0.052,0.052,0.052,7.072,0.01,0.786,0.684,0.797,0.769,0.872,1e-06,90,1,269.20783710479736,0,7.619855209890976e-07,0.0013549327850341797
mlp,ag,0.906,0.905,0.905,0.906,0.057,0.058,0.058,0.057,9.236,0.202,0.752,0.622,0.735,0.693,0.851,2.7e-05,90,1,269.20783710479736,0,7.619855209890976e-07,0.0013549327850341797
xgb,k_center,0.778,0.777,0.777,0.778,0.088,0.088,0.088,0.088,4.609,0.048,0.811,0.761,0.863,0.853,0.88,2e-06,90,1,269.20783710479736,0,7.619855209890976e-07,0.0013659000396728516
rf,k_center,0.778,0.777,0.777,0.778,0.095,0.095,0.095,0.095,16.508,0.315,0.812,0.739,0.844,0.827,0.889,2.3e-05,90,1,269.20783710479736,0,7.619855209890976e-07,0.0013659000396728516
svc,k_center,0.628,0.616,0.616,0.628,0.057,0.059,0.059,0.057,6.727,0.015,0.591,0.343,0.366,0.345,0.754,1.7e-05,90,1,269.20783710479736,0,7.619855209890976e-07,0.0013659000396728516
logreg,k_center,0.65,0.641,0.641,0.65,0.057,0.06,0.06,0.057,4.64,0.005,0.631,0.415,0.472,0.427,0.754,0.0,90,1,269.20783710479736,0,7.619855209890976e-07,0.0013659000396728516
mlp,k_center,0.583,0.579,0.579,0.583,0.025,0.023,0.023,0.025,7.98,0.109,0.646,0.463,0.543,0.488,0.711,6e-06,90,1,269.20783710479736,0,7.619855209890976e-07,0.0013659000396728516
xgb,craig,0.645,0.637,0.665,0.678,0.163,0.163,0.15,0.151,4.455,0.036,0.689,0.63,0.772,0.745,0.755,2e-06,90,1,269.20783710479736,0,7.619855209890976e-07,0.001489877700805664
rf,craig,0.627,0.615,0.636,0.644,0.122,0.13,0.125,0.125,17.018,0.363,0.487,0.3,0.334,0.303,0.57,2.4e-05,90,1,269.20783710479736,0,7.619855209890976e-07,0.001489877700805664
svc,craig,0.549,0.51,0.569,0.633,0.066,0.094,0.077,0.057,6.411,0.005,0.553,0.298,0.305,0.298,0.661,7e-06,90,1,269.20783710479736,0,7.619855209890976e-07,0.001489877700805664
logreg,craig,0.559,0.557,0.591,0.6,0.075,0.079,0.065,0.065,7.294,0.013,0.616,0.462,0.555,0.496,0.651,1e-06,90,1,269.20783710479736,0,7.619855209890976e-07,0.001489877700805664
mlp,craig,0.512,0.502,0.545,0.567,0.07,0.073,0.06,0.065,7.505,0.103,0.512,0.251,0.238,0.251,0.509,8e-06,90,1,269.20783710479736,0,7.619855209890976e-07,0.001489877700805664
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.483,0.024,0.189,0.102,0.105,0.102,0.105,3e-06,90,1,269.20783710479736,0,7.619855209890976e-07,0.001363515853881836
rf,lc,0.994,0.994,0.994,0.994,0.011,0.011,0.011,0.011,14.838,0.268,0.19,0.14,0.178,0.144,0.113,2e-05,90,1,269.20783710479736,0,7.619855209890976e-07,0.001363515853881836
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.695,0.007,0.212,0.162,0.208,0.167,0.137,4e-06,90,1,269.20783710479736,0,7.619855209890976e-07,0.001363515853881836
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.127,0.007,0.219,0.166,0.213,0.171,0.139,1e-06,90,1,269.20783710479736,0,7.619855209890976e-07,0.001363515853881836
mlp,lc,0.983,0.983,0.983,0.983,0.022,0.022,0.022,0.022,9.201,0.182,0.257,0.209,0.278,0.221,0.17,1.2e-05,90,1,269.20783710479736,0,7.619855209890976e-07,0.001363515853881836
xgb,random,0.85,0.85,0.85,0.85,0.042,0.041,0.041,0.042,4.907,0.031,0.816,0.73,0.835,0.815,0.884,1.1e-05,90,2,,,,
rf,random,0.828,0.826,0.826,0.828,0.054,0.055,0.055,0.054,15.294,0.354,0.8,0.682,0.791,0.76,0.87,3e-05,90,2,,,,
svc,random,0.778,0.776,0.776,0.778,0.068,0.068,0.068,0.068,6.894,0.012,0.794,0.732,0.843,0.828,0.866,1.2e-05,90,2,,,,
logreg,random,0.772,0.771,0.771,0.772,0.044,0.045,0.045,0.044,4.273,0.008,0.805,0.747,0.853,0.84,0.874,1e-06,90,2,,,,
mlp,random,0.772,0.771,0.771,0.772,0.073,0.073,0.073,0.073,8.863,0.106,0.761,0.686,0.807,0.783,0.856,2.4e-05,90,2,,,,
xgb,k-means,0.956,0.955,0.955,0.956,0.028,0.028,0.028,0.028,3.584,0.013,0.83,0.804,0.893,0.889,0.872,2e-06,90,2,826.1325390338898,0,6.499199799785767e-07,0.0014102458953857422
rf,k-means,0.928,0.927,0.927,0.928,0.028,0.029,0.029,0.028,18.347,0.464,0.835,0.758,0.856,0.841,0.891,3e-05,90,2,826.1325390338898,0,6.499199799785767e-07,0.0014102458953857422
svc,k-means,0.883,0.883,0.883,0.883,0.032,0.033,0.033,0.032,5.994,0.01,0.834,0.761,0.859,0.845,0.894,1.5e-05,90,2,826.1325390338898,0,6.499199799785767e-07,0.0014102458953857422
logreg,k-means,0.906,0.905,0.905,0.906,0.033,0.033,0.033,0.033,6.904,0.009,0.824,0.735,0.838,0.818,0.895,0.0,90,2,826.1325390338898,0,6.499199799785767e-07,0.0014102458953857422
mlp,k-means,0.806,0.804,0.804,0.806,0.066,0.066,0.066,0.066,8.451,0.154,0.787,0.665,0.775,0.741,0.873,5e-06,90,2,826.1325390338898,0,6.499199799785767e-07,0.0014102458953857422
xgb,ag,0.956,0.955,0.955,0.956,0.022,0.022,0.022,0.022,4.564,0.035,0.837,0.779,0.872,0.862,0.884,2e-06,90,2,826.1325390338898,0,6.499199799785767e-07,0.001405954360961914
rf,ag,0.917,0.916,0.916,0.917,0.03,0.03,0.03,0.03,15.963,0.271,0.8,0.744,0.851,0.839,0.871,1.8e-05,90,2,826.1325390338898,0,6.499199799785767e-07,0.001405954360961914
svc,ag,0.878,0.877,0.877,0.878,0.054,0.055,0.055,0.054,4.105,0.012,0.814,0.713,0.819,0.795,0.886,1e-05,90,2,826.1325390338898,0,6.499199799785767e-07,0.001405954360961914
logreg,ag,0.883,0.883,0.883,0.883,0.011,0.011,0.011,0.011,7.119,0.008,0.79,0.675,0.785,0.753,0.879,1e-06,90,2,826.1325390338898,0,6.499199799785767e-07,0.001405954360961914
mlp,ag,0.806,0.804,0.804,0.806,0.07,0.071,0.071,0.07,6.367,0.111,0.769,0.632,0.741,0.7,0.857,1.3e-05,90,2,826.1325390338898,0,6.499199799785767e-07,0.001405954360961914
xgb,k_center,0.761,0.761,0.761,0.761,0.052,0.052,0.052,0.052,7.611,0.03,0.799,0.68,0.789,0.758,0.879,2e-06,90,2,826.1325390338898,0,6.499199799785767e-07,0.0012438297271728516
rf,k_center,0.778,0.778,0.778,0.778,0.058,0.058,0.058,0.058,19.066,0.481,0.78,0.665,0.778,0.745,0.872,3.2e-05,90,2,826.1325390338898,0,6.499199799785767e-07,0.0012438297271728516
svc,k_center,0.672,0.649,0.649,0.672,0.048,0.058,0.058,0.048,7.524,0.012,0.564,0.278,0.265,0.278,0.679,1.6e-05,90,2,826.1325390338898,0,6.499199799785767e-07,0.0012438297271728516
logreg,k_center,0.667,0.659,0.659,0.667,0.039,0.04,0.04,0.039,7.104,0.007,0.591,0.357,0.389,0.36,0.726,1e-06,90,2,826.1325390338898,0,6.499199799785767e-07,0.0012438297271728516
mlp,k_center,0.594,0.59,0.59,0.594,0.057,0.056,0.056,0.057,5.364,0.088,0.571,0.32,0.336,0.321,0.666,3e-06,90,2,826.1325390338898,0,6.499199799785767e-07,0.0012438297271728516
xgb,craig,0.603,0.591,0.613,0.622,0.088,0.095,0.08,0.065,4.402,0.029,0.597,0.467,0.573,0.511,0.632,1.7e-05,90,2,826.1325390338898,0,6.499199799785767e-07,0.001220703125
rf,craig,0.603,0.601,0.62,0.622,0.129,0.131,0.124,0.124,13.208,0.108,0.489,0.286,0.309,0.288,0.534,8e-06,90,2,826.1325390338898,0,6.499199799785767e-07,0.001220703125
svc,craig,0.575,0.569,0.606,0.633,0.105,0.111,0.106,0.109,6.685,0.004,0.604,0.431,0.509,0.453,0.678,8e-06,90,2,826.1325390338898,0,6.499199799785767e-07,0.001220703125
logreg,craig,0.569,0.54,0.588,0.644,0.06,0.075,0.065,0.057,7.377,0.006,0.608,0.413,0.478,0.428,0.625,0.0,90,2,826.1325390338898,0,6.499199799785767e-07,0.001220703125
mlp,craig,0.492,0.475,0.516,0.544,0.144,0.166,0.15,0.138,7.294,0.116,0.636,0.54,0.672,0.62,0.692,3.2e-05,90,2,826.1325390338898,0,6.499199799785767e-07,0.001220703125
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.743,0.024,0.213,0.145,0.175,0.147,0.12,1.4e-05,90,2,826.1325390338898,0,6.499199799785767e-07,0.001329660415649414
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.254,0.269,0.232,0.114,0.108,0.114,0.109,1.7e-05,90,2,826.1325390338898,0,6.499199799785767e-07,0.001329660415649414
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.807,0.008,0.211,0.128,0.143,0.128,0.113,5e-06,90,2,826.1325390338898,0,6.499199799785767e-07,0.001329660415649414
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.096,0.006,0.21,0.136,0.161,0.138,0.119,0.0,90,2,826.1325390338898,0,6.499199799785767e-07,0.001329660415649414
mlp,lc,0.972,0.972,0.972,0.972,0.025,0.025,0.025,0.025,8.838,0.105,0.229,0.186,0.247,0.195,0.155,5e-06,90,2,826.1325390338898,0,6.499199799785767e-07,0.001329660415649414
xgb,random,0.844,0.844,0.844,0.844,0.085,0.085,0.085,0.085,7.134,0.017,0.844,0.768,0.862,0.848,0.902,2e-06,90,3,,,,
rf,random,0.861,0.861,0.861,0.861,0.091,0.091,0.091,0.091,15.598,0.32,0.833,0.749,0.848,0.83,0.897,2.5e-05,90,3,,,,
svc,random,0.789,0.786,0.786,0.789,0.091,0.092,0.092,0.091,3.684,0.009,0.812,0.751,0.855,0.842,0.886,1.4e-05,90,3,,,,
logreg,random,0.806,0.804,0.804,0.806,0.098,0.099,0.099,0.098,6.505,0.006,0.828,0.761,0.86,0.847,0.896,1e-06,90,3,,,,
mlp,random,0.756,0.754,0.754,0.756,0.087,0.087,0.087,0.087,8.592,0.129,0.809,0.716,0.823,0.8,0.884,5e-06,90,3,,,,
xgb,k-means,0.961,0.961,0.961,0.961,0.022,0.022,0.022,0.022,7.382,0.039,0.831,0.799,0.889,0.884,0.884,3e-06,90,3,2066.115677833557,0,7.663899373823408e-07,0.0012292861938476562
rf,k-means,0.9,0.9,0.9,0.9,0.028,0.028,0.028,0.028,17.747,0.481,0.831,0.75,0.849,0.833,0.886,4e-05,90,3,2066.115677833557,0,7.663899373823408e-07,0.0012292861938476562
svc,k-means,0.844,0.843,0.843,0.844,0.054,0.055,0.055,0.054,6.685,0.01,0.808,0.716,0.823,0.801,0.882,9e-06,90,3,2066.115677833557,0,7.663899373823408e-07,0.0012292861938476562
logreg,k-means,0.861,0.86,0.86,0.861,0.068,0.068,0.068,0.068,7.424,0.092,0.813,0.769,0.869,0.861,0.885,0.0,90,3,2066.115677833557,0,7.663899373823408e-07,0.0012292861938476562
mlp,k-means,0.744,0.74,0.74,0.744,0.073,0.076,0.076,0.073,9.107,0.22,0.778,0.657,0.769,0.733,0.862,2.3e-05,90,3,2066.115677833557,0,7.663899373823408e-07,0.0012292861938476562
xgb,ag,0.961,0.961,0.961,0.961,0.028,0.029,0.029,0.028,4.552,0.039,0.826,0.781,0.877,0.869,0.85,2e-06,90,3,2066.115677833557,0,7.663899373823408e-07,0.0015823841094970703
rf,ag,0.95,0.95,0.95,0.95,0.021,0.021,0.021,0.021,17.975,0.507,0.827,0.714,0.816,0.791,0.884,3.1e-05,90,3,2066.115677833557,0,7.663899373823408e-07,0.0015823841094970703
svc,ag,0.783,0.781,0.781,0.783,0.048,0.048,0.048,0.048,7.811,0.012,0.782,0.655,0.765,0.729,0.867,1e-05,90,3,2066.115677833557,0,7.663899373823408e-07,0.0015823841094970703
logreg,ag,0.789,0.787,0.787,0.789,0.072,0.072,0.072,0.072,3.07,0.008,0.771,0.637,0.747,0.707,0.872,1e-06,90,3,2066.115677833557,0,7.663899373823408e-07,0.0015823841094970703
mlp,ag,0.722,0.72,0.72,0.722,0.084,0.083,0.083,0.084,6.661,0.137,0.757,0.607,0.714,0.668,0.853,2.3e-05,90,3,2066.115677833557,0,7.663899373823408e-07,0.0015823841094970703
xgb,k_center,0.717,0.712,0.712,0.717,0.062,0.065,0.065,0.062,5.677,0.027,0.684,0.535,0.641,0.586,0.828,1e-06,90,3,2066.115677833557,0,7.663899373823408e-07,0.0013957023620605469
rf,k_center,0.7,0.698,0.698,0.7,0.032,0.032,0.032,0.032,12.241,0.124,0.793,0.669,0.778,0.745,0.884,1e-05,90,3,2066.115677833557,0,7.663899373823408e-07,0.0013957023620605469
svc,k_center,0.578,0.55,0.55,0.578,0.075,0.091,0.091,0.075,4.214,0.013,0.569,0.301,0.303,0.301,0.497,2e-05,90,3,2066.115677833557,0,7.663899373823408e-07,0.0013957023620605469
logreg,k_center,0.583,0.581,0.581,0.583,0.058,0.056,0.056,0.058,4.611,0.007,0.623,0.429,0.497,0.446,0.715,1e-06,90,3,2066.115677833557,0,7.663899373823408e-07,0.0013957023620605469
mlp,k_center,0.506,0.503,0.503,0.506,0.092,0.094,0.094,0.092,7.575,0.072,0.625,0.431,0.5,0.448,0.713,7e-06,90,3,2066.115677833557,0,7.663899373823408e-07,0.0013957023620605469
xgb,craig,0.582,0.572,0.579,0.589,0.12,0.124,0.123,0.125,4.376,0.014,0.497,0.39,0.491,0.425,0.443,2e-06,90,3,2066.115677833557,0,7.663899373823408e-07,0.001268625259399414
rf,craig,0.601,0.598,0.607,0.611,0.18,0.177,0.169,0.176,13.481,0.269,0.443,0.276,0.31,0.279,0.392,1.6e-05,90,3,2066.115677833557,0,7.663899373823408e-07,0.001268625259399414
svc,craig,0.571,0.554,0.569,0.589,0.091,0.098,0.087,0.083,7.156,0.004,0.524,0.343,0.393,0.351,0.503,8e-06,90,3,2066.115677833557,0,7.663899373823408e-07,0.001268625259399414
logreg,craig,0.583,0.575,0.587,0.6,0.086,0.084,0.075,0.082,7.393,0.007,0.511,0.301,0.326,0.303,0.478,0.0,90,3,2066.115677833557,0,7.663899373823408e-07,0.001268625259399414
mlp,craig,0.572,0.56,0.568,0.578,0.035,0.041,0.042,0.044,6.998,0.988,0.515,0.37,0.446,0.389,0.493,2.8e-05,90,3,2066.115677833557,0,7.663899373823408e-07,0.001268625259399414
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.836,0.027,0.171,0.114,0.137,0.115,0.107,2e-06,90,3,2066.115677833557,0,7.663899373823408e-07,0.001264333724975586
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.265,0.221,0.173,0.108,0.124,0.109,0.103,1.5e-05,90,3,2066.115677833557,0,7.663899373823408e-07,0.001264333724975586
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.7,0.007,0.269,0.222,0.298,0.238,0.18,9e-06,90,3,2066.115677833557,0,7.663899373823408e-07,0.001264333724975586
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.744,0.006,0.277,0.231,0.31,0.248,0.232,0.0,90,3,2066.115677833557,0,7.663899373823408e-07,0.001264333724975586
mlp,lc,0.989,0.989,0.989,0.989,0.014,0.014,0.014,0.014,6.271,0.115,0.25,0.197,0.257,0.206,0.176,2.5e-05,90,3,2066.115677833557,0,7.663899373823408e-07,0.001264333724975586
xgb,random,0.889,0.888,0.888,0.889,0.053,0.053,0.053,0.053,4.042,0.039,0.825,0.756,0.856,0.842,0.886,7e-06,90,4,,,,
rf,random,0.894,0.894,0.894,0.894,0.051,0.051,0.051,0.051,17.029,0.303,0.816,0.731,0.835,0.816,0.873,3.1e-05,90,4,,,,
svc,random,0.839,0.838,0.838,0.839,0.051,0.051,0.051,0.051,5.632,0.015,0.782,0.683,0.797,0.769,0.855,1.7e-05,90,4,,,,
logreg,random,0.822,0.821,0.821,0.822,0.038,0.038,0.038,0.038,7.142,0.007,0.778,0.698,0.814,0.792,0.848,1e-06,90,4,,,,
mlp,random,0.8,0.798,0.798,0.8,0.032,0.033,0.033,0.032,4.628,0.156,0.783,0.694,0.809,0.784,0.862,1e-05,90,4,,,,
xgb,k-means,0.983,0.983,0.983,0.983,0.014,0.014,0.014,0.014,4.553,0.024,0.829,0.799,0.89,0.885,0.876,1e-05,90,4,427.6526143550873,0,7.681517039396381e-07,0.0013878345489501953
rf,k-means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,14.835,0.175,0.807,0.701,0.809,0.783,0.878,1.2e-05,90,4,427.6526143550873,0,7.681517039396381e-07,0.0013878345489501953
svc,k-means,0.906,0.905,0.905,0.906,0.052,0.052,0.052,0.052,6.924,0.009,0.803,0.737,0.845,0.83,0.882,7e-06,90,4,427.6526143550873,0,7.681517039396381e-07,0.0013878345489501953
logreg,k-means,0.967,0.967,0.967,0.967,0.044,0.045,0.045,0.044,6.627,0.013,0.815,0.75,0.853,0.839,0.888,0.0,90,4,427.6526143550873,0,7.681517039396381e-07,0.0013878345489501953
mlp,k-means,0.822,0.822,0.822,0.822,0.069,0.069,0.069,0.069,9.419,0.154,0.757,0.631,0.745,0.705,0.844,2.8e-05,90,4,427.6526143550873,0,7.681517039396381e-07,0.0013878345489501953
xgb,ag,0.961,0.961,0.961,0.961,0.042,0.042,0.042,0.042,4.512,0.027,0.829,0.795,0.886,0.881,0.894,9e-06,90,4,427.6526143550873,0,7.681517039396381e-07,0.0014142990112304688
rf,ag,0.939,0.939,0.939,0.939,0.032,0.032,0.032,0.032,12.816,0.213,0.807,0.679,0.785,0.753,0.885,1.5e-05,90,4,427.6526143550873,0,7.681517039396381e-07,0.0014142990112304688
svc,ag,0.85,0.849,0.849,0.85,0.033,0.033,0.033,0.033,5.942,0.01,0.764,0.646,0.761,0.724,0.862,1.1e-05,90,4,427.6526143550873,0,7.681517039396381e-07,0.0014142990112304688
logreg,ag,0.861,0.861,0.861,0.861,0.035,0.035,0.035,0.035,4.679,0.009,0.751,0.626,0.74,0.699,0.847,1e-06,90,4,427.6526143550873,0,7.681517039396381e-07,0.0014142990112304688
mlp,ag,0.794,0.792,0.792,0.794,0.042,0.041,0.041,0.042,7.365,0.117,0.729,0.611,0.73,0.687,0.822,2.2e-05,90,4,427.6526143550873,0,7.681517039396381e-07,0.0014142990112304688
xgb,k_center,0.756,0.753,0.753,0.756,0.067,0.066,0.066,0.067,7.032,0.022,0.761,0.604,0.708,0.662,0.875,2e-06,90,4,427.6526143550873,0,7.681517039396381e-07,0.0013756752014160156
rf,k_center,0.756,0.751,0.751,0.756,0.067,0.07,0.07,0.067,17.511,0.308,0.828,0.725,0.826,0.804,0.891,1.9e-05,90,4,427.6526143550873,0,7.681517039396381e-07,0.0013756752014160156
svc,k_center,0.644,0.61,0.61,0.644,0.095,0.125,0.125,0.095,6.415,0.014,0.578,0.309,0.313,0.309,0.5,1.8e-05,90,4,427.6526143550873,0,7.681517039396381e-07,0.0013756752014160156
logreg,k_center,0.65,0.645,0.645,0.65,0.08,0.08,0.08,0.08,7.386,0.006,0.623,0.415,0.475,0.428,0.749,1e-06,90,4,427.6526143550873,0,7.681517039396381e-07,0.0013756752014160156
mlp,k_center,0.578,0.573,0.573,0.578,0.064,0.064,0.064,0.064,8.301,0.053,0.605,0.409,0.472,0.423,0.693,1.4e-05,90,4,427.6526143550873,0,7.681517039396381e-07,0.0013756752014160156
xgb,craig,0.613,0.61,0.656,0.667,0.087,0.092,0.072,0.061,4.333,0.027,0.5,0.192,0.141,0.199,0.562,7e-06,90,4,427.6526143550873,0,7.681517039396381e-07,0.0013053417205810547
rf,craig,0.583,0.569,0.603,0.6,0.123,0.113,0.095,0.096,15.876,0.34,0.481,0.214,0.187,0.217,0.397,2.1e-05,90,4,427.6526143550873,0,7.681517039396381e-07,0.0013053417205810547
svc,craig,0.608,0.599,0.639,0.644,0.068,0.055,0.043,0.044,7.166,0.006,0.567,0.463,0.581,0.517,0.572,8e-06,90,4,427.6526143550873,0,7.681517039396381e-07,0.0013053417205810547
logreg,craig,0.587,0.578,0.619,0.622,0.101,0.107,0.094,0.096,6.61,0.014,0.683,0.58,0.707,0.66,0.752,0.0,90,4,427.6526143550873,0,7.681517039396381e-07,0.0013053417205810547
mlp,craig,0.591,0.592,0.638,0.644,0.048,0.049,0.042,0.044,6.9,1.278,0.591,0.426,0.506,0.449,0.622,7e-06,90,4,427.6526143550873,0,7.681517039396381e-07,0.0013053417205810547
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.076,0.023,0.184,0.111,0.125,0.112,0.103,5e-06,90,4,427.6526143550873,0,7.681517039396381e-07,0.0015935897827148438
rf,lc,0.994,0.994,0.994,0.994,0.011,0.011,0.011,0.011,17.086,0.398,0.178,0.112,0.129,0.113,0.099,2.7e-05,90,4,427.6526143550873,0,7.681517039396381e-07,0.0015935897827148438
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.355,0.007,0.238,0.151,0.175,0.152,0.134,5e-06,90,4,427.6526143550873,0,7.681517039396381e-07,0.0015935897827148438
logreg,lc,0.994,0.994,0.994,0.994,0.011,0.011,0.011,0.011,7.009,0.008,0.221,0.151,0.183,0.153,0.133,1e-06,90,4,427.6526143550873,0,7.681517039396381e-07,0.0015935897827148438
mlp,lc,0.972,0.972,0.972,0.972,0.035,0.035,0.035,0.035,9.666,0.188,0.237,0.18,0.232,0.187,0.165,2.1e-05,90,4,427.6526143550873,0,7.681517039396381e-07,0.0015935897827148438
xgb,random,0.865,0.865,0.865,0.865,0.041,0.041,0.041,0.041,6.483,0.028,0.838,0.735,0.834,0.813,0.894,2e-06,100,0,,,,
rf,random,0.84,0.839,0.839,0.84,0.041,0.041,0.041,0.041,14.999,0.353,0.805,0.698,0.806,0.779,0.875,2.7e-05,100,0,,,,
svc,random,0.83,0.829,0.829,0.83,0.01,0.01,0.01,0.01,4.908,0.012,0.786,0.703,0.816,0.794,0.87,1.1e-05,100,0,,,,
logreg,random,0.84,0.839,0.839,0.84,0.025,0.026,0.026,0.025,4.817,0.006,0.8,0.718,0.827,0.807,0.876,1e-06,100,0,,,,
